,PROFIT_DIFF_1_z60_rolling_ic_size252,PROFIT_DIFF_1_z60_rolling_icir_size252,PROFIT_DIFF_1_z60_rolling_rankic_size252
2025-01-14,0.06638439370203032,1.9884309034406853,0.06019540222154817
2025-01-15,0.06442423764214948,2.0272751798981536,0.056224818286985334
2025-01-16,0.061310519197541574,2.068177599131124,0.05280164252470405
2025-01-17,0.048355373122472345,2.094423421184399,0.043652427305515905
2025-01-20,0.0531032521342299,2.133156596285294,0.04852061066777879
2025-01-21,0.06561492313433259,2.18808301921954,0.05581088772383544
2025-01-22,0.06025294865075282,2.239532236700835,0.04774299111345553
2025-01-23,0.06006423389192108,2.2954352797816524,0.04616225628171644
2025-02-05,0.05871946401612811,2.3500142339102834,0.04328948818855114
2025-02-06,0.05572673500775995,2.3962906208769916,0.04106386153741186
2025-02-10,0.054657818074866124,2.4410898944879005,0.03977482777282007
2025-02-11,0.0657368902895577,2.4998931183514452,0.048388632807064326
2025-02-12,0.0627638867017771,2.5262735304779333,0.04319650378668414
2025-02-13,0.060129226442348235,2.5388971983824797,0.04030798833513814
2025-02-14,0.05849025291769892,2.5502227609571646,0.036981546345766884
2025-02-17,0.06373062311515738,2.5698815373616664,0.04180098788447045
2025-02-18,0.06941628203714248,2.5962599851143056,0.04900727902916335
2025-02-19,0.06569507670963175,2.6230766733312474,0.04436930704894217
2025-02-20,0.067421363765718,2.653650116018664,0.048181667525489386
2025-02-24,0.05607917044804347,2.683422052927334,0.0382578322488124
2025-02-25,0.05670483417505767,2.714693012855918,0.04061543676066614
2025-02-26,0.0568540959863557,2.7977846268354605,0.041345814239847296
2025-02-27,0.05699184385177687,2.846268817949191,0.041617268703362256
2025-02-28,0.05595966531358906,2.8937581180491,0.03882548702472629
2025-03-03,0.05519247022079494,2.9370614674080877,0.038392809606361274
2025-03-04,0.055113467980068616,2.994092067901493,0.03757994596423358
2025-03-05,0.04723036755304659,3.0391018906511293,0.028900151999632095
2025-03-06,0.05023825601845986,3.090168373119632,0.0343562367414412
2025-03-07,0.04963883571690902,3.1459106794515166,0.03300721304016102
2025-03-10,0.05003929978715761,3.225633940262764,0.03416426894403835
2025-03-11,0.04800297210749865,3.3003095422349986,0.030645859157264255
2025-03-12,0.03848828941114812,3.346516138891884,0.02220233800225075
2025-03-13,0.03537486189526456,3.37966518550651,0.01683247369415437
2025-03-14,0.03535953496887355,3.4211568905824534,0.016920209223277017
2025-03-17,0.03137090456230181,3.45602340091479,0.009619788336323756
2025-03-18,0.03249037677604528,3.4952462539748224,0.012408578360316275
2025-03-19,0.035785833781225525,3.5265979849347087,0.016358926799787257
2025-03-20,0.03611881462374404,3.5564961894197826,0.017263277638436086
